iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
56,3,8,False,True,0.7174512906700995,0.419952534725735,6.2214,6.54,0.6341519011325658,0.2812510825013555,6.585,6.55
56,3,8,True,False,,,7.2937,7.35,,,7.361,7.51
56,3,8,True,True,0.7062375300210064,0.3064544290643024,7.3552,7.76,0.6187553332634186,0.2290636259014863,6.6065,6.55
57,3,8,False,False,,,6.2401,6.02,,,6.2512,6.85
57,3,8,False,True,0.6653876306230788,0.5770535594473718,7.587,8.16,0.7191895641621063,0.5047848778044793,6.5887,6.87
57,3,8,True,False,,,7.5063,7.72,,,7.1179,7.44
57,3,8,True,True,0.595718373123729,0.4360411467970473,7.8357,8.31,0.6208909205805906,0.3329265648099867,7.0297,7.19
58,7,5,False,False,,,5.5229,5.75,,,6.6253,6.75
58,7,5,False,True,0.4598955750677822,0.5608983001831374,6.1314,6.25,0.5517670310656309,0.3025350658904923,7.1905,7.51
58,7,5,True,False,,,6.8971,6.8,,,7.1219,7.15
58,7,5,True,True,0.5953624874624559,0.4263555015357761,6.3361,6.65,0.670930318005422,0.4175682237147666,7.4364,7.86
59,3,4,False,False,,,5.621,6.04,,,6.6676,6.45
59,3,4,False,True,0.3911047583539619,0.3336541338283698,6.979,6.64,0.4852365778042334,0.5635931956006123,6.9647,6.98
59,3,4,True,False,,,6.8669,7.27,,,7.191,7.23
59,3,4,True,True,0.3908907553360746,0.3343016520624589,7.1945,7.18,0.5013783587880375,0.3502680643873109,7.015,6.98
60,4,8,False,False,,,6.6006,6.37,,,6.3906,6.47
60,4,8,False,True,0.7029120100090916,0.5836825827142312,6.4183,6.59,0.6449466002958394,0.3261790328517064,7.0629,7.19
60,4,8,True,False,,,6.7075,6.61,,,6.534,6.56
60,4,8,True,True,0.6887860252439447,0.4642214914702091,6.9209,7.23,0.6668709712805474,0.374627900349211,7.1534,7.26
61,6,3,False,False,,,5.1372,5.27,,,5.8592,5.83
61,6,3,False,True,0.5093799843099688,0.3901102501526407,5.5536,5.7,0.6682185223982744,0.5214338852015173,5.9679,5.9
61,6,3,True,False,,,5.7343,5.97,,,6.2817,6.34
61,6,3,True,True,0.5400187265694645,0.4513087891893925,5.6295,5.94,0.6532932321365181,0.4819215106070942,6.0905,6.3
62,9,2,False,False,,,5.8454,5.76,,,5.2974,5.44
62,9,2,False,True,0.4508110360596455,0.3823253237568814,6.244,6.41,0.567232677563724,0.5733931407287374,4.9388,5.48
62,9,2,True,False,,,7.0202,7.04,,,5.6079,5.58
62,9,2,True,True,0.4550100662822308,0.4311718153591035,6.9676,6.98,0.6936537910871923,0.3048320380544039,4.6198,4.92
63,7,8,False,False,,,7.3092,7.25,,,5.7821,5.96
63,7,8,False,True,0.7362116394891816,0.6632353877318735,7.0971,6.89,0.5968132706510499,0.3549872872607792,6.5642,6.35
63,7,8,True,False,,,7.4545,7.48,,,6.9495,6.97
63,7,8,True,True,0.6352092387347106,0.5832345248247275,7.3754,7.57,0.7172540527012041,0.2866658888756918,6.3331,6.46
64,3,9,False,False,,,7.0022,7.29,,,6.2439,6.1
64,3,9,False,True,0.7,0.6732772002277536,7.1845,7.19,0.6685660774618102,0.2105278196070449,7.2962,7.59
64,3,9,True,False,,,8.2123,8.24,,,7.2697,7.75
64,3,9,True,True,0.6451345897293743,0.3455352557565353,7.1711,7.19,0.6911639539969796,0.3348343430953198,6.807,7.07
65,2,7,False,False,,,5.3267,5.3,,,6.7523,6.93
65,2,7,False,True,0.0364708414144878,0.2483773087951343,6.5054,6.79,0.3301139618249381,0.2278460426732573,6.775,6.67
65,2,7,True,False,,,6.068,6.46,,,6.8939,6.96
65,2,7,True,True,0.166896193739124,0.222033393661171,6.867,6.9,0.3434177025300599,0.1043231843201552,7.1849,7.19
66,3,9,False,False,,,6.3612,6.33,,,6.1739,6.42
66,3,9,False,True,0.4579616952250195,0.2551006527315594,6.3737,6.56,0.2718703126494519,0.4001721626397356,7.1461,7.11
66,3,9,True,False,,,6.5333,6.62,,,6.7897,6.87
66,3,9,True,True,0.3154925099921186,0.2193608974091629,6.3782,6.61,0.4069838372234263,0.2938969780892408,6.6889,6.86
67,2,5,False,False,,,5.0932,5.25,,,5.7598,5.69
67,2,5,False,True,0.4225507253496277,0.2091272286014309,5.6701,5.85,0.2981388951599434,0.406800141076232,6.1886,6.45
67,2,5,True,False,,,6.8044,7.01,,,6.3965,6.52
67,2,5,True,True,0.3592266270784999,0.1696247649584751,7.2724,7.77,0.2143903901159165,0.2119393752752308,6.4152,6.54
68,4,3,False,False,,,6.7099,6.75,,,4.2775,4.35
68,4,3,False,True,0.5878210303605029,0.4129624531354927,6.5384,6.76,0.6836835544418982,0.2032802277847447,4.2092,4.32
68,4,3,True,False,,,7.0662,7.16,,,5.5424,5.82
68,4,3,True,True,0.6214844475440944,0.392991393013,6.2303,6.53,0.6304391465094314,0.2886587008096153,5.4612,5.5
69,8,6,False,False,,,6.9557,7.05,,,6.4021,6.09
69,8,6,False,True,0.7677136193258819,0.5162353722852849,6.1204,6.55,0.7932138082852818,0.3219411222388033,7.1896,7.47
69,8,6,True,False,,,6.808,6.96,,,6.63,6.57
69,8,6,True,True,0.7978597584842471,0.5498262840129295,6.942,7.19,0.7162615916194787,0.4342667094802534,7.6124,7.81
70,7,9,False,False,,,6.5325,6.58,,,6.5337,6.59
70,7,9,False,True,0.8446314481570487,0.324318088206429,6.4845,6.51,0.6866282898446412,0.4037878768988521,5.867,5.99
70,7,9,True,False,,,6.7538,6.79,,,6.8445,6.94
70,7,9,True,True,0.8560698042413655,0.4507188816916735,6.6528,6.68,0.6968381951707164,0.4639494571204796,5.8906,6.1
71,5,5,False,False,,,5.3964,5.89,,,6.5122,6.54
