exploration_rate,exploration_decay,min_exploration_rate,mean_final_nmi,std_final_nmi,mean_reward,std_reward
0.9908259703305328,0.815855828927204,0.038949754001113585,0.3536725247326406,0.27229719238356903,0.7098325,0.16887058119681472
0.5129633512178035,0.7563612589566859,0.0011214877207266162,0.22717575327910197,0.2472560229537437,0.49387499999999995,0.12055128317442332
0.9896486609066035,0.960540011412629,0.04984708962829068,0.3407266940741941,0.28495349165538564,0.697615,0.17670639992654483
0.5091942149897072,0.5747445883356394,0.0031118280778542127,0.2573509567516211,0.2113262036019416,0.6350075000000001,0.14819705190640603
0.9901487563191425,0.509099768096503,0.049762228690892536,0.3199741403649472,0.22877473970529286,0.6972525,0.1494108011281313
0.5117389799932427,0.9648389783568709,0.0008441295157775366,0.46556796578536647,0.35673726114993287,0.609405,0.14710153287780517
0.9912282948534873,0.964903048211597,3.688519070829123e-05,0.4779018600413524,0.33681412221627033,0.612145,0.14462363733152336
0.9820643670142295,0.7192626337771298,0.0012149407079964374,0.28607527166324603,0.25786188833261936,0.5162925,0.1259783441459285
0.9745653899314564,0.5967037378528337,0.0003659189260972918,0.22749951626416823,0.29452053553933927,0.3893525,0.10367232993306362
0.5121458354433855,0.9260374087573515,0.0009667414770198004,0.33656667830005704,0.31215647205501956,0.5280225000000001,0.12506028843621783
0.5050426025186591,0.9546986972519208,0.0010328815424909712,0.4207234003252395,0.326426063814449,0.58906,0.14384686788387158
0.9985976849003486,0.8047502052788903,0.0005437496915653484,0.3950319026772878,0.321379481084772,0.47188500000000005,0.11721613274204197
0.5007223122356647,0.9152719259558308,0.047790842782791734,0.34765148828818093,0.22279797361414824,0.7104599999999999,0.14156312514210753
0.9968777756462518,0.8648673139238717,0.0006395779402527781,0.37827245225164446,0.34579745228525677,0.5041924999999999,0.13503053059863906
0.5022449894448866,0.8306543828750745,0.04928559588589919,0.329406651600294,0.23756113101505952,0.699435,0.15668821996244645
0.9972095639288843,0.6878076515223558,0.04965853788443543,0.3213762412905084,0.24102161115016357,0.695855,0.15229358645392785
0.515416961516964,0.892679028595681,0.04869694709158409,0.35465232323508494,0.245869326189544,0.7144775,0.1617283857081063
0.502672351012777,0.9326222758893021,0.049986639778482576,0.361928937169973,0.2634096536863926,0.7228975,0.16005086142770367
0.9994358439020675,0.9315449465925931,0.02323314299870284,0.4003522294054585,0.27248727495482233,0.7227175,0.15512184386394456
0.9907793542856889,0.9746555900498799,0.017545986913742883,0.44007370406564533,0.31735967201444265,0.738955,0.17250234918690238
0.9877949412782019,0.5989249668862658,0.049906800315987765,0.35147282594580503,0.2428709509493436,0.7194575000000001,0.15235389540064279
0.9980525391768169,0.6695748662896349,0.0009904100274969077,0.30423135890302255,0.30829976792210584,0.50012,0.12093617366197758
0.9994703222232512,0.6195870420947577,0.0016934841580552144,0.2735193594869574,0.26500986020380235,0.5374475,0.1135517877171029
0.9728371128951031,0.8935274406347419,0.0174985602639239,0.3714622259672774,0.2791413229541733,0.73053,0.170258572765074
0.9946242524729811,0.7956000558926758,0.022780978333046986,0.39435587322779275,0.2738694125130723,0.7429675,0.17571915858479972
0.5062542154655999,0.7633783338575747,0.049553403750180046,0.31359482921821596,0.23550236279266357,0.6855199999999999,0.15474425546688317
0.9977193605556336,0.8545732776889263,0.025519647212642795,0.3427401153455893,0.23879308713362224,0.7099924999999999,0.15488262876691497
0.5278803883195919,0.9491068172643069,0.022868272242252054,0.3593584119134682,0.29178563579843764,0.7158800000000001,0.17783718143290506
0.5165118689487184,0.9846795443282602,0.01954282588948328,0.4550338881727377,0.34066465233403037,0.7464175000000001,0.1843065976674465
0.9834693514705567,0.5354897059369378,0.04907457977102825,0.3099911109013731,0.2441266989417087,0.6859625,0.15514974168122228
0.5198980079793015,0.6587448414487345,0.04920252705940652,0.3432338038249155,0.24027871437616874,0.7014575000000001,0.15754335734568437
0.5031846812713273,0.7403786413509835,0.04941097102415629,0.34380779633736297,0.2357382653118142,0.7094875,0.14818434834269778
0.9983925365395664,0.9180715822049885,0.021033689736887587,0.3882669179575858,0.27561470334608745,0.7236325000000001,0.16877215763789358
0.5265168255923481,0.9847483467462196,0.00035428208191408693,0.507007178715787,0.35516757922729797,0.6923124999999999,0.1694993026349961
0.5038206011158235,0.8600922206704917,0.049761277921528124,0.3158938810128694,0.226993610732582,0.69089,0.1527003123768907
0.7296204878100898,0.9786260607966262,3.887476849556705e-06,0.44640356652197655,0.33514162627801475,0.6313175000000001,0.1515151987219434
0.5494082048263279,0.5000195700395683,0.049709181454015816,0.35535722578907164,0.22883133025773042,0.7258499999999999,0.14665166211127645
0.9986091452213499,0.9834235139985186,0.019818335158909302,0.4057073044559786,0.31077020458855154,0.719685,0.17094120560882914
0.9924746815787566,0.966149734947416,0.00013099479993341492,0.4850215335506309,0.3495204473931909,0.6235,0.15716745051059394
0.5063060498251837,0.9860447654188151,0.0010094362862689613,0.46801448198914897,0.3348211530915545,0.6946675,0.16199922281835183
0.9946369614512927,0.7819519567547992,0.025038511437992808,0.3490871629009096,0.26058335696909557,0.7194674999999999,0.16905701758208677
0.9963559641026357,0.8055212965094267,0.025425169479056577,0.3752111283413532,0.23627315267638396,0.71998,0.15412835430250982
0.9976678428101899,0.8280767485195333,0.028540846440934877,0.379790996378864,0.25829857656973965,0.72785,0.16810598591364911
0.5390129697172097,0.98293915699494,0.04971552541961854,0.35834011562714096,0.26713912881952623,0.7068549999999999,0.16169324808105007
0.506330710684509,0.9660345557094748,0.000988522769839151,0.44484783457216054,0.33569200879758065,0.6095425,0.1497659572257661
0.9994438880188075,0.574515726775457,0.04986087798365835,0.34254809841732964,0.22139663186952097,0.7072125,0.14041394551023056
0.9962679608611757,0.6521288446288667,0.03104051058493175,0.37023296336917483,0.2510399643725479,0.730875,0.16714907829539472
0.5042118136880769,0.5468880706340735,0.04917770664689846,0.33839388923906794,0.23122221175408755,0.721275,0.1501966273755839
0.9995137394653879,0.8402157156496696,0.021765538476445745,0.3944508786419671,0.287910314987585,0.7382,0.17658662180357831
0.9967282898893781,0.9373837508541185,0.00046889697164093644,0.49431915021396017,0.3446930122230408,0.580305,0.1288230257950806
0.5134095627628543,0.8444924352586942,0.02581065084937545,0.3477987846107375,0.2526514289477203,0.7214224999999999,0.1722006903114793
0.5060897318794564,0.9837335421667079,0.00041243316125298425,0.4857374005865161,0.3430290551431185,0.664045,0.15063091639832774
0.7926625710190021,0.981664890494248,4.3464920819069624e-05,0.49996800527845037,0.3424354442100087,0.68974,0.1596494516119614
0.9977185085177611,0.528859952620835,0.0015846046285165564,0.27281508424537043,0.25887563763651894,0.53467,0.14385235868764892
0.9964115352404548,0.5473146632545701,0.01692869120990461,0.3796581256367118,0.2507809164191838,0.7430150000000001,0.16187814020120195
0.8024423189522134,0.982807154548134,0.00013488888956493254,0.4779066183440034,0.3528626104148686,0.6951975,0.1729531287480802
0.7292162795891082,0.9833160363479345,0.010107428367963776,0.46783668700656156,0.31611684650510447,0.7426975,0.16956400633315433
0.7631877779427358,0.9778864769292955,0.001024183252278066,0.4670562215882146,0.33959046433986073,0.690295,0.16035096031829682
0.8010809997733432,0.983214839522347,0.00028348020881001086,0.4314824220857898,0.3338568312047782,0.6799699999999999,0.16230766802588226
