exploration_rate,exploration_decay,min_exploration_rate,gamma,mean_final_nmi,std_final_nmi,mean_reward,std_reward
0.2570842312813847,0.9937958493391895,0.0010076011147397482,0.9668347369668518,0.4558234774819243,0.3340705564662806,0.64673,0.15545644759867633
0.624214007910046,0.8075213231302526,0.0305079606829499,0.9350291542874481,0.3456577685337241,0.23170421265376367,0.7117825000000001,0.14439288917308218
0.264154536828814,0.8307313320967366,0.029732162035527834,0.9015723654779104,0.32225178836859625,0.2220414580580929,0.6909174999999999,0.13542642631240773
0.7454520503446637,0.9849945399041439,0.0002765617995519776,0.9064363340116762,0.4671257313484088,0.3364371922954622,0.616945,0.15948425306280242
0.26237057985376744,0.9940241498125211,0.0001101661345348837,0.9615548589101148,0.4843556788862506,0.33882919976426956,0.6107499999999999,0.13967418336972656
0.5392607846059465,0.9902383630483608,3.128485574852014e-05,0.9891416721875824,0.4644183505581189,0.3313138820682509,0.6352774999999999,0.14661552354287047
0.7901218670791716,0.8515887068526625,0.049906490842784576,0.9763174708268453,0.37355260955861935,0.24546332936989693,0.7185349999999999,0.1472647064812204
0.2568027052936282,0.9917307386006349,0.013095795235389566,0.9416675152074773,0.4455250521417622,0.28153219688025255,0.7410675000000001,0.15646827695654478
0.7250879586526782,0.9725957194396326,5.2191543801061184e-05,0.9469553470743134,0.45901725127679327,0.3235688833745866,0.4829175,0.12496020143929826
0.25152069139275346,0.9917689527938255,0.0002506032522780866,0.9087009207475255,0.4752602151318308,0.33352149928420055,0.55568,0.1467408433259125
0.5990227089954118,0.8744156584095634,0.03630768523814475,0.9925085639182422,0.353193965302618,0.25434750483400703,0.7082624999999999,0.1534311974265664
0.2600577382541192,0.9154384543076757,0.02706059227704399,0.9413981429377885,0.3267211765260549,0.249675373618003,0.6912125,0.15173934425108737
0.995632181832731,0.7764607317845269,0.02980666264917158,0.9340482418136606,0.3634290427063918,0.23451625494131154,0.7133799999999999,0.14574929879762713
0.7160121418251324,0.9806005790081355,3.6583097965636754e-05,0.9575716837928269,0.4930121938094986,0.34923835302320333,0.55698,0.1350395760508748
0.9995866513587232,0.9390169773682242,0.0015967230032913064,0.9963859459793716,0.3644919287983511,0.28864862476231534,0.5787,0.12855779828544045
0.6948556163380595,0.9867644863361064,0.0003724059223338906,0.9021484681823992,0.46895189491516603,0.3552244942357635,0.6362475000000001,0.15707554709040486
0.9977921783564736,0.9640991540159162,7.712695741022294e-05,0.9773033831341171,0.46028498716509175,0.32779579811570125,0.49301249999999996,0.13612054802178106
0.9645006706957113,0.9778366382265461,1.0814728639924057e-05,0.999691893448596,0.4656685902605394,0.308163058497259,0.55769,0.14418800712958063
0.9657509263587178,0.8355637856819238,0.049627397821553995,0.9472093428440423,0.3323062991535938,0.23554655188862947,0.6857875000000001,0.14150548962407783
0.6263817968407044,0.9886560443193967,0.00018289086286100715,0.9959150714812002,0.5298569847761653,0.34466272359634326,0.6526975000000002,0.14899282614861026
0.5143122715378666,0.9255086621663907,0.0498545190600009,0.9359802601462336,0.31267122961102944,0.2395219431284848,0.6831475,0.14335727046002933
0.7279502698286655,0.9506066825220022,0.013108867377266223,0.9983402765202773,0.37914874945200194,0.257932274636581,0.7205325,0.15217255893803588
0.2855306373338548,0.9923457072584618,0.00013985616959116823,0.9822904556274752,0.5012731018539713,0.34011117409078967,0.5868375,0.12797518253063755
0.785222287352471,0.9658159093111857,0.0003993217089179103,0.9019150106354595,0.4505444257549248,0.33074424430655014,0.514275,0.1384770265242578
0.749509038592491,0.9729055615871263,4.639078857420766e-05,0.9972085877989236,0.4953924088980963,0.3248351574113973,0.5174799999999999,0.13361775555666244
0.7995318005617643,0.9802077233624709,0.0003595094712667336,0.9952323847201288,0.5191971856512972,0.33570346906591797,0.60397,0.13883035186874662
0.8087326442510258,0.9836633412540676,0.0005046524596021119,0.9745542477630776,0.47174011588860637,0.32308198034516683,0.6230975,0.1472624841694245
0.7584030406689075,0.9808703908782116,0.000632500077032472,0.9993547167301072,0.4936508125425901,0.3411289871213386,0.6237625,0.13609188015363002
0.6987585745052342,0.9788945171642016,0.0003912127250666865,0.9067503441248415,0.47569080926469537,0.3445163129135543,0.5830299999999999,0.14362078227053354
0.6057762260981784,0.9895734910858648,0.0004597282105057833,0.9929080350031179,0.4786826573335776,0.34226822534406853,0.66742,0.1534775915239746
0.6740521632214196,0.9844295479099958,0.03650228128439928,0.9947048481472969,0.4010928124761226,0.28732995024419566,0.7200524999999999,0.15908342463547231
0.6348438927410419,0.8590013652967112,0.03677226179123473,0.9064249562716663,0.3766181059764382,0.2377147570433829,0.7237625,0.14337708095699953
0.58497919342218,0.8836502202293712,0.04952342979632943,0.9971563014727606,0.3351732301473709,0.23857035908709864,0.6889975000000002,0.1417317316049938
0.613539654903428,0.9766983009285912,0.04906471866375328,0.9867040393759724,0.3991879391156946,0.26484392290687153,0.7200475000000001,0.15137950321542873
0.6714189341799617,0.9036923213069777,0.030629353379766723,0.9996306882370203,0.35350086755664845,0.2406588064643949,0.7105724999999999,0.14373955090283952
