iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
38,4,8,True,True,0.8504279173721688,0.4323190631597794,7.5082,7.58,0.5380445900547768,0.3507479073428095,7.3463,7.44
39,4,8,False,False,,,5.4915,5.56,,,5.9378,6.12
39,4,8,False,True,0.7850800000004641,0.7192003133885909,6.1454,6.45,0.5921342363401214,0.6610095715208222,6.3333,6.58
39,4,8,True,False,,,6.5561,6.56,,,6.5245,6.68
39,4,8,True,True,0.6911992833566601,0.4325307670301647,6.1523,6.71,0.5715529223818812,0.4145272180780267,6.062,6.11
40,4,8,False,False,,,5.8389,5.95,,,6.4426,7.01
40,4,8,False,True,0.6877929400246489,0.5641537787393426,5.7984,6.18,0.5963474926282373,0.4179205783410259,6.5364,6.96
40,4,8,True,False,,,6.5281,7.03,,,7.4856,7.66
40,4,8,True,True,0.6758331117820281,0.2909587497800517,6.3301,6.76,0.5982071578754272,0.395606808984298,7.2781,7.51
41,4,8,False,False,,,6.6024,6.67,,,6.8179,7.1
41,4,8,False,True,0.3886135596068715,0.257673234362804,6.6103,6.85,0.7816320313659593,0.7264711861827073,6.4103,6.3
41,4,8,True,False,,,6.4915,6.84,,,6.8396,6.86
41,4,8,True,True,0.3611198092549007,0.3097162974210756,6.5965,6.77,0.6437815200118295,0.3837590692227096,7.3921,7.51
42,4,8,False,False,,,6.2553,6.13,,,5.9824,5.74
42,4,8,False,True,0.5759089992395208,0.3426656012410355,6.5297,6.98,0.8828795683347529,0.5544600795660248,7.6933,7.51
42,4,8,True,False,,,7.3548,7.28,,,7.5218,7.52
42,4,8,True,True,0.6012684069118996,0.2954162301155527,7.2338,7.35,0.8154227574309832,0.3946076642165571,7.9319,8.02
43,4,8,False,False,,,6.065,6.05,,,5.8363,5.84
43,4,8,False,True,0.3392777294821451,0.6596110478296597,6.8996,7.2,0.2812511398835995,0.3500395250577743,6.9201,7.07
43,4,8,True,False,,,7.282,7.29,,,7.2766,7.49
43,4,8,True,True,0.6034602694913506,0.2882667055448474,6.8213,7.05,0.333899905864155,0.2720271671504607,6.8887,7.15
44,4,8,False,False,,,5.9604,5.92,,,5.9329,6.44
44,4,8,False,True,0.7567840898326341,0.5595020736285159,7.2101,7.43,0.4402668242327072,0.4169561523381004,6.8291,7.13
44,4,8,True,False,,,7.2523,7.65,,,7.3595,7.86
44,4,8,True,True,0.6427112210776013,0.3670660765911943,7.5121,7.48,0.6124513441998516,0.2549585779394026,6.9614,7.12
45,4,8,False,False,,,5.8598,6.38,,,5.8788,5.74
45,4,8,False,True,0.6120296243713172,0.3969141718619998,6.7971,7.05,0.7068269613602343,0.5295988394256065,6.1314,6.51
45,4,8,True,False,,,6.6478,6.7,,,7.4986,7.53
45,4,8,True,True,0.5270971388001995,0.3474781029733076,6.7211,6.91,0.653434805314254,0.3756129411466573,6.7148,7.2
46,4,8,False,False,,,6.0518,6.47,,,6.5193,6.59
46,4,8,False,True,0.443988836319686,0.436525859756204,7.3725,7.69,0.6565793070965299,0.579517145837703,6.3158,6.56
46,4,8,True,False,,,7.7277,7.93,,,6.9099,7.07
46,4,8,True,True,0.5459649362698377,0.4600101779687935,7.2052,7.45,0.5068978777964045,0.4565195294256587,6.9536,7.34
47,4,8,False,False,,,5.8617,5.8,,,5.7893,5.75
47,4,8,False,True,0.56732858112636,0.2903862906024124,6.7499,6.55,0.8517020780182547,0.5540647566140064,6.5867,6.42
47,4,8,True,False,,,7.2944,7.29,,,7.4191,7.48
47,4,8,True,True,0.5073080343485719,0.3686001975587017,7.044,7.42,0.6317641964494483,0.401310409954466,7.2354,7.37
48,4,8,False,False,,,5.5968,5.98,,,5.6253,5.62
48,4,8,False,True,0.0,0.2577082481717156,6.2914,6.35,0.3860231169997949,0.3761338900626568,6.1382,6.49
48,4,8,True,False,,,7.0534,7.66,,,6.229,6.53
48,4,8,True,True,0.2071581425272586,0.3524254091377169,6.5378,6.92,0.4130087761053403,0.2863977135150379,7.1597,7.56
49,4,8,False,False,,,5.8936,5.79,,,5.2073,5.54
49,4,8,False,True,0.3833003069292371,0.1346975031204896,6.5981,6.58,0.496059438893482,0.4328541516839494,5.9998,5.84
49,4,8,True,False,,,7.2487,7.29,,,6.5371,6.61
49,4,8,True,True,0.4004534765140193,0.3906186886392344,7.0473,7.43,0.3719059799801184,0.4347244439421732,6.5911,6.46
50,4,8,False,False,,,6.8603,7.26,,,5.1921,5.18
50,4,8,False,True,0.6194919370667642,0.4647248173819306,7.3633,7.56,0.5900816407957412,0.4070572922760228,6.5066,6.56
50,4,8,True,False,,,7.789,7.99,,,7.3722,7.44
50,4,8,True,True,0.5614461547042526,0.3433476113471272,7.5858,7.67,0.6858589318427871,0.4156386530665155,6.8289,6.84
51,4,8,False,False,,,5.3018,5.44,,,7.6511,7.35
51,4,8,False,True,0.5026116909812117,0.3338763472010559,6.9347,7.13,0.632457727354231,0.4865441221890937,7.2558,7.37
51,4,8,True,False,,,7.4799,7.37,,,7.6431,7.65
51,4,8,True,True,0.5618568049049594,0.2985830309394676,7.3012,7.48,0.6544468548049485,0.3994355670915228,7.1157,7.33
52,4,8,False,False,,,6.7958,7.13,,,6.2318,6.45
52,4,8,False,True,0.9,0.6009297398676104,7.2542,7.65,0.6767479297460521,0.6649202944371546,6.7267,7.04
52,4,8,True,False,,,7.5813,7.78,,,7.433,7.63
52,4,8,True,True,0.8096426630162915,0.378134569361673,7.1541,7.42,0.6527873512601371,0.2189030968581707,6.8032,6.98
53,4,8,False,False,,,4.8276,5.11,,,5.0875,5.42
53,4,8,False,True,0.7306019688965069,0.3943857693444371,6.2751,6.3,0.9,0.4943808065741084,7.1786,7.47
53,4,8,True,False,,,6.0083,6.11,,,7.3824,7.73
53,4,8,True,True,0.5877748265055782,0.3146990022873961,6.3738,6.29,0.6719833733460467,0.2765957803808888,7.1819,7.2
54,4,8,False,False,,,5.7421,5.9,,,6.4229,6.93
54,4,8,False,True,0.6105244357130025,0.4954707958886786,6.2311,6.48,0.6579364899807654,0.5501714176141779,7.5128,7.7
54,4,8,True,False,,,7.0143,7.31,,,7.5204,7.81
54,4,8,True,True,0.4860142318984888,0.316370748783541,6.1997,6.2,0.6223462186485442,0.4569059197501826,8.3144,8.25
55,4,8,False,False,,,6.8158,6.89,,,7.2084,6.93
55,4,8,False,True,0.5232436660273908,0.720950935774639,7.8271,8.14,0.3018102282811964,0.3606074550706348,7.2156,7.41
55,4,8,True,False,,,7.905,8.09,,,7.9784,8.03
55,4,8,True,True,0.6698880059282819,0.4458822172027502,7.5325,7.87,0.4233471249499575,0.30812591078517,7.2995,7.47
56,4,8,False,False,,,6.2167,6.55,,,6.4003,6.37
56,4,8,False,True,0.7383654093088395,0.4714972769173484,6.7097,6.97,0.7011040762609797,0.5586687488835902,6.6265,6.65
56,4,8,True,False,,,7.2937,7.35,,,7.361,7.51
56,4,8,True,True,0.7386840817563304,0.3399549624056949,7.3611,7.78,0.7143009572308495,0.4294373552702024,6.9684,6.94
57,4,8,False,False,,,6.2401,6.02,,,6.2512,6.85
57,4,8,False,True,0.6653876306230788,0.6173975259806798,6.9368,7.31,0.7261662712817434,0.5056512687610707,7.0149,7.48
57,4,8,True,False,,,7.5063,7.72,,,7.1179,7.44
57,4,8,True,True,0.6606461130434469,0.5090645900485917,7.9206,8.31,0.626730823297511,0.4046392962714933,7.0286,7.23
58,4,8,False,False,,,6.8335,7.15,,,6.4901,6.9
58,4,8,False,True,0.4296418597367588,0.2832900371364591,6.6132,6.9,0.3727911071171321,0.4476776609757181,6.7339,7.08
58,4,8,True,False,,,7.1287,7.43,,,6.9184,7.29
58,4,8,True,True,0.5915721623514058,0.2767046209785543,6.5716,6.77,0.3933707721448684,0.3056787486375628,6.7845,7.21
59,4,8,False,False,,,6.3499,6.37,,,6.7003,7.03
59,4,8,False,True,0.3972986549238005,0.4364751749436672,6.9456,7.3,0.7282960071158071,0.6717291284997825,7.1214,7.36
59,4,8,True,False,,,7.5636,7.62,,,7.4173,7.71
59,4,8,True,True,0.3535925933047216,0.3166008006126786,6.8236,7.18,0.7229958797447449,0.4143323839474506,6.8782,7.07
60,4,8,False,False,,,5.2799,5.38,,,5.7557,6.09
60,4,8,False,True,0.7029120100090918,0.4727123246232411,5.0974,5.38,0.5743452616890198,0.3344030004054285,6.7763,7.18
60,4,8,True,False,,,6.2716,6.52,,,6.632,6.93
60,4,8,True,True,0.6887860252439447,0.311559059773616,6.4399,6.84,0.6876359004554059,0.3499164874718499,7.2215,7.25
61,4,8,False,False,,,6.6025,7.1,,,5.8721,6.01
61,4,8,False,True,0.4655402969929433,0.4501936632844358,7.5841,7.78,0.4112744282298685,0.5152152648328656,6.7639,6.98
61,4,8,True,False,,,7.8344,7.92,,,7.1898,7.16
