iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
35,5,9,True,True,0.1214867449333197,0.4562990882160945,8.3402,8.31,0.1214867449333197,0.17823202851899056,8.5656,8.56
36,2,3,False,False,,,4.9801,5.24,,,6.1345,6.25
36,2,3,False,True,0.04766032112980659,0.40728651787572895,6.1175,6.12,0.05291273179405045,0.40169484683527257,6.0045,6.09
36,2,3,True,False,,,6.7561,6.76,,,6.3799,6.51
36,2,3,True,True,0.07203792284649603,0.1721189323560359,6.7532,6.76,0.07203792284649603,0.18087222754742563,6.3787,6.51
37,8,9,False,False,,,6.1954,5.99,,,7.8727,7.85
37,8,9,False,True,0.12248037528223188,0.7441568686764021,7.3925,7.2,0.25546015482183515,0.7463260288610702,8.5852,8.59
37,8,9,True,False,,,8.6035,8.61,,,8.6003,8.59
37,8,9,True,True,0.12598265040214807,0.49925354716086096,8.5748,8.61,0.12598265040214807,0.176863563689432,8.5624,8.59
38,5,6,False,False,,,7.2214,7.41,,,5.645,5.57
38,5,6,False,True,0.12899927779453688,0.7449182004310417,8.3507,8.37,0.16332635469893164,0.7448119576794128,6.9998,6.94
38,5,6,True,False,,,8.3531,8.37,,,7.1282,7.06
38,5,6,True,True,0.10365060294496684,0.4578368023800482,8.3417,8.37,0.10365060294496684,0.26597246934026036,7.113,7.06
39,5,9,False,False,,,6.3605,6.32,,,8.2223,8.25
39,5,9,False,True,0.16412619053244687,0.7436096535115753,7.7181,7.72,0.07581560511128656,0.9913883932857632,8.3429,8.33
39,5,9,True,False,,,7.7222,7.72,,,8.7209,8.75
39,5,9,True,True,0.07569003217090067,0.4239846241091068,7.7124,7.72,0.07569003217090067,0.42097802943218,8.7062,8.75
40,5,6,False,False,,,6.2474,6.29,,,6.0314,5.6
40,5,6,False,True,0.15820152471740487,0.9886865472201763,7.7136,7.74,0.10824740283059468,0.7415937641827405,8.2316,8.14
40,5,6,True,False,,,7.8497,7.83,,,8.2404,8.14
40,5,6,True,True,0.1053156744134881,0.2681985572774399,7.8272,7.83,0.1053156744134881,0.5041642183264321,8.2234,8.14
41,8,3,False,False,,,5.979,5.98,,,6.6222,6.68
41,8,3,False,True,0.1190658582647609,0.9894810686481655,6.5933,6.58,0.16619906648746344,0.7414590557009992,7.6047,7.67
41,8,3,True,False,,,6.6004,6.58,,,7.615,7.67
41,8,3,True,True,0.09957473130311299,0.3254770649547041,6.5808,6.58,0.09957473130311299,0.0002302160559429484,7.5793,7.67
42,3,4,False,False,,,6.2351,6.13,,,7.3737,7.37
42,3,4,False,True,0.14418832742080612,0.4961699197355739,6.2314,6.01,0.10857520380034417,0.39853622206171146,7.7456,7.78
42,3,4,True,False,,,7.3556,7.3,,,7.871,7.91
42,3,4,True,True,0.07746608648746248,0.424428103830079,7.3481,7.3,0.07746608648746248,0.423965416045309,7.8615,7.91
43,8,2,False,False,,,2.8963,2.75,,,5.0241,4.57
43,8,2,False,True,0.08023477932549836,0.40400094639974293,3.7751,3.73,0.09313691586050289,0.7429506061596126,5.7514,5.29
43,8,2,True,False,,,3.7781,3.73,,,6.0094,5.57
43,8,2,True,True,0.09369798967692958,0.38930629522618365,3.769,3.73,0.09369798967692958,3.0568666976136517e-07,5.9996,5.57
44,4,8,False,False,,,6.3573,6.42,,,6.3657,6.28
44,4,8,False,True,0.1840365944920838,0.4970331355406367,8.3376,8.51,0.17418243423215268,0.4970276610045741,7.9821,8.06
44,4,8,True,False,,,8.8483,8.91,,,8.1083,8.15
44,4,8,True,True,0.08152808891934667,0.34294365719249487,8.8277,8.91,0.08152808891934667,0.31123535111382955,8.095,8.15
45,4,6,False,False,,,6.9773,6.86,,,7.0769,6.94
45,4,6,False,True,0.11540749012837978,0.7452147530036018,7.738,7.55,0.2165500691223675,0.7444673593534468,7.2172,7.16
45,4,6,True,False,,,8.097,7.97,,,7.9576,8.16
