iteration,n_signaling_actions,n_final_actions,full_information,with_signals,Agent_0_Initial_NMI,Agent_0_NMI,Agent_0_avg_reward,Agent_0_final_reward,Agent_1_Initial_NMI,Agent_1_NMI,Agent_1_avg_reward,Agent_1_final_reward
9,4,8,True,True,0.5483739867571976,0.3924616584592712,6.3894,6.64,0.27892295719399074,0.35537054849175265,6.1596,6.39
10,4,8,False,False,0.6268988911057345,6.032274868255686e-05,5.6066,5.9,0.5520453344145738,0.0002466834785744874,5.3234,5.59
10,4,8,False,True,0.6269911952577631,0.32596432251195895,6.2205,6.62,0.7994061941321059,0.37286293975062823,7.0019,7.1
10,4,8,True,False,0.3637551695416842,0.0007016994786339195,7.5758,7.82,0.48086883315108375,0.00039028572126202985,7.6144,7.68
10,4,8,True,True,0.5603605186024272,0.28293149068664813,7.5493,7.54,0.6493259050980613,0.38430007910859615,6.9859,7.29
11,4,8,False,False,0.48163990692009123,0.00018648999713505041,6.95,6.77,0.4573862303057684,0.0003413894062168552,6.219,6.3
11,4,8,False,True,0.7780323056930301,0.5688728264363021,7.4688,7.73,0.7030296689135002,0.5723964548060709,6.3209,6.53
11,4,8,True,False,0.37371080959965586,0.0002696056700537026,7.6906,7.59,0.4424312708865775,0.00045650316192611507,6.993,7.52
11,4,8,True,True,0.6791417223019101,0.35792748138148256,7.5693,7.48,0.5502756475381408,0.2908489169509753,7.4899,7.68
12,4,8,False,False,0.3128386825740998,0.0002247495809574682,6.0386,5.97,0.38049893719130845,0.0002699127203904209,5.8591,5.99
12,4,8,False,True,0.6217317688599046,0.3128649931557988,7.3282,7.45,0.5827199225567244,0.39680242615028677,6.1516,6.28
12,4,8,True,False,0.6249713494740159,0.0008357608603876488,7.2501,7.53,0.5224229050191967,0.0006184270385622638,7.2974,7.34
12,4,8,True,True,0.6061654914986008,0.45023276439132887,7.382,7.52,0.4385390113863519,0.23080863287710282,6.6795,6.97
13,4,8,False,False,0.45304245262212567,0.0001375468199711068,6.2292,6.25,0.25017926825723646,0.0006386264568583218,6.7571,7.08
13,4,8,False,True,0.5474404580298625,0.5532505097834646,7.2282,7.41,0.6667543435770897,0.599554229870677,7.2649,7.28
13,4,8,True,False,0.48173797134615465,0.0005390482127471104,7.0909,7.6,0.6933470546051688,0.00044960199028783393,7.8228,8.1
13,4,8,True,True,0.59060830881915,0.32553164694589154,6.231,6.83,0.6516961983923589,0.42312890786173135,7.1366,7.44
14,4,8,False,False,0.2949195697712787,0.00017902426918895039,6.3613,6.2,0.7741792851019903,0.0005351201286415297,6.6651,6.91
14,4,8,False,True,0.5105084180592658,0.32276620073115714,6.6987,6.73,0.3968898938060686,0.2614525257138977,7.6431,7.98
14,4,8,True,False,0.4962899827500279,0.0005698027270429073,7.0705,7.13,0.49444984003437387,0.0005710312844582605,7.2212,7.23
14,4,8,True,True,0.6124634558603557,0.43984350177811526,7.2852,7.4,0.5898323765582111,0.34453232164848957,6.7321,7.2
15,4,8,False,False,0.46326529031871866,0.0002503830312029574,5.6487,5.49,0.3974370434913093,0.0003212671788939033,4.8138,5.3
15,4,8,False,True,0.48197424303891834,0.47719774084150124,5.1314,5.31,0.2797705985377873,0.31880619714636127,6.0439,6.12
15,4,8,True,False,0.5713208535211556,0.0003960934558235448,6.634,7.1,0.6486618341617364,0.0004005205158566439,6.5116,6.78
15,4,8,True,True,0.5984417803908706,0.2864272136229862,6.4146,6.89,0.6712782960080764,0.37917261613270703,6.2077,6.34
16,4,8,False,False,0.6232076252872305,0.00033479419857631026,6.5321,6.42,0.5880170305210313,0.00017139557305296459,6.8807,7.46
16,4,8,False,True,0.7069700969303547,0.3721425228846079,6.8845,7.06,0.6009099315256452,0.4035600304086399,6.4482,6.64
16,4,8,True,False,0.39194914019015414,0.00036584942518545023,6.1584,6.39,0.5951300682001863,0.0005855186695120739,6.8168,7.13
16,4,8,True,True,0.5350034087548987,0.28833336206845306,6.9057,7.17,0.581589908190746,0.40334953354110703,7.0712,7.17
17,4,8,False,False,0.487992612797405,0.0005587187174024116,5.8318,6.07,0.6362138997207419,0.0004994742519011761,6.5341,6.57
17,4,8,False,True,0.540309149544209,0.5877824556070419,7.2249,7.07,0.7185517140879198,0.3764657315432688,7.2385,7.6
17,4,8,True,False,0.6519489200881885,0.000706716338796447,7.045,7.2,0.4123384633579067,0.0005630237830208829,6.8864,7.07
17,4,8,True,True,0.6973147078860146,0.39153692892809666,7.4877,7.59,0.4225438001932281,0.3331490089995117,7.6953,7.69
18,4,8,False,False,0.3336451458787725,0.0004266185563230436,6.395,6.54,0.3166900225210376,0.00024381060339425623,7.0597,7.13
18,4,8,False,True,0.5615813339058968,0.6874242724679349,6.6025,6.97,0.5713011081153205,0.3790942696862258,7.2856,7.39
18,4,8,True,False,0.5411181355670632,0.000544532892519199,7.9678,8.26,0.31848394634861715,0.0003496520537501937,7.4813,7.63
18,4,8,True,True,0.554026011049118,0.4546624043055537,7.4329,7.55,0.4625413041038674,0.4147853170698628,7.5395,7.94
19,4,8,False,False,0.39007914622814976,0.00019390745466268914,6.544,6.82,0.46315712635745393,0.00011015344738572513,5.9998,6.05
19,4,8,False,True,0.4828048918601778,0.43933201699148117,6.2201,6.64,0.7168635823771949,0.33275751102653855,6.8287,7.34
19,4,8,True,False,0.5080157411104433,0.0002463418463414431,7.428,7.62,0.5398146401564754,0.0005553947234941816,7.1926,7.22
19,4,8,True,True,0.2973069939220113,0.4334100582749223,7.0415,6.98,0.5005841010043118,0.3294135883284444,6.6834,6.86
20,4,8,False,False,0.5736780989560673,0.0002773402897959186,6.0317,5.67,0.6636882357906416,0.00017381147509903266,5.7881,6.23
20,4,8,False,True,0.47391194772246364,0.4921710528532703,6.2442,6.22,0.42413441416713926,0.3329734277388258,5.9366,5.9
20,4,8,True,False,0.7163254950052281,0.000714204413256061,7.1373,7.36,0.7270980525176796,0.00039065487742132477,6.4015,6.67
20,4,8,True,True,0.5021727338945001,0.31568582052666605,6.618,6.9,0.6987850081325693,0.27505043553032227,6.3613,6.29
21,4,8,False,False,0.5053171246455411,0.0002307198963896831,6.8887,7.19,0.22789040261136542,0.000279784295404143,6.9457,6.9
21,4,8,False,True,0.5953696095039229,0.2836854189662019,7.3221,7.68,0.8754551704143774,0.43668916833187377,6.6991,7.07
21,4,8,True,False,0.5216582214014298,0.0003016463143627316,7.4199,7.48,0.4571106400895005,0.0003390888552931635,6.9515,7.13
21,4,8,True,True,0.69061290207201,0.43283511312528966,7.3468,7.49,0.48201373476248416,0.38903502725557826,6.9007,7.16
22,4,8,False,False,0.7308943925348307,0.00022225890348668496,5.9826,6.21,0.49527269831630527,0.0005789613313002574,5.4725,5.63
22,4,8,False,True,0.5281953116574951,0.3052368190998405,6.0273,6.24,0.5199088221072212,0.23227935123633553,6.5942,6.58
22,4,8,True,False,0.5874663288486357,0.0005366043321065814,7.347,7.27,0.5577288647904248,0.0005986504487891418,6.5575,6.9
22,4,8,True,True,0.7011117474667105,0.30774920287995206,6.8206,7.03,0.39409694285474384,0.27937875657012473,7.2347,7.33
23,4,8,False,False,0.562034176912757,0.00017328392582919127,5.705,6.09,0.6519026503917601,0.00033964566014233394,6.3613,6.59
23,4,8,False,True,0.5874736576224554,0.4741286985508457,6.0449,6.31,0.6378399332884748,0.5018336353952269,6.7036,6.85
23,4,8,True,False,0.3509439344955346,0.0005848011435128063,6.7746,6.84,0.5993889003206455,0.0007269170044206539,7.4199,7.37
23,4,8,True,True,0.3621514151373637,0.43821991636668206,6.9879,7.17,0.6467467280388565,0.44879435837910336,7.2907,7.35
24,4,8,False,False,0.6388987440946335,0.0001553619717109263,6.2154,6.39,0.47123027375594334,0.0002987510838140851,6.7913,6.67
24,4,8,False,True,0.4506106411539557,0.4834420298249518,6.8585,6.63,0.46149432055840023,0.3739945073409893,6.6684,6.92
24,4,8,True,False,0.5961854438644331,0.000344289298289379,7.4107,7.63,0.4441654986596578,0.0006102008989688282,7.491,7.67
24,4,8,True,True,0.3369469667510153,0.38894087377300623,6.869,7.05,0.1332297919171326,0.30326833793040936,6.8507,6.69
25,4,8,False,False,0.658237184358597,0.0001911820608839303,5.9655,6.14,0.42880192342702006,0.00017731330119188663,5.6195,5.41
25,4,8,False,True,0.5951330057402919,0.4218211665204838,5.756,5.68,0.717603409680658,0.671795177503098,6.195,6.16
25,4,8,True,False,0.6966189351245453,0.0004830211132273649,7.0874,7.23,0.5772388655931063,0.00028261314401563554,6.7536,6.7
25,4,8,True,True,0.645489366059751,0.3799096491732913,6.8774,7.0,0.4205455914592247,0.40816962978838944,6.7328,6.73
26,4,8,False,False,0.34166181973239584,0.0006889018123501328,6.7987,6.91,0.5481814155142593,0.0002899383835275383,6.2135,6.13
26,4,8,False,True,0.8477613582497876,0.5567278594256332,7.2087,7.45,0.866190877865918,0.6898155156398441,6.7259,6.71
26,4,8,True,False,0.6564203678703351,0.0005187949338976405,6.4769,6.64,0.6836731745777092,0.00048541752652360833,7.2719,7.45
26,4,8,True,True,0.47603037534659276,0.280382151159566,6.6623,7.07,0.6829048123530495,0.3752102171066995,7.2773,7.44
27,4,8,False,False,0.34562331697834775,0.00017663403365155217,5.9198,5.55,0.4910172345232482,0.0007723617839162641,6.7465,6.81
27,4,8,False,True,0.5069781745546812,0.3666678014135751,6.8009,6.87,0.7249116233428394,0.6095765368595656,6.5965,6.83
27,4,8,True,False,0.666452329420262,0.0006306416181201521,6.9492,7.09,0.4506794834767881,0.0005936957931464874,7.1549,7.4
27,4,8,True,True,0.3983141193296739,0.3506621400119979,7.0387,7.13,0.7707340836945862,0.33894589719897,6.829,7.14
28,4,8,False,False,0.6323208409313794,0.00026375717255618434,6.092,6.16,0.45117583428103397,0.00028634376875403514,5.2392,5.07
28,4,8,False,True,0.8793430009238259,0.4631412762998184,6.7127,6.74,0.4130269778893328,0.4446167522365252,6.6471,7.05
28,4,8,True,False,0.5352390463488014,0.0006831691041178408,6.9269,7.04,0.6431533095322892,0.0006283808778561821,7.485,7.74
28,4,8,True,True,0.6803869937273477,0.32005687693481705,6.3784,6.91,0.5406688105286863,0.4115131118373387,7.3149,7.2
29,4,8,False,False,0.2568533954378355,0.0008477503087412874,5.8763,6.62,0.3534462031020778,0.00022451719440610705,6.0221,6.42
29,4,8,False,True,0.28000185807678324,0.3745132275249226,6.6514,6.5,0.31831684310227804,0.29787708188509465,6.6111,6.87
29,4,8,True,False,0.3716437853399006,0.0007660915665929106,6.7524,7.05,0.24642743896204128,0.0007149635238126935,7.1658,7.25
29,4,8,True,True,0.5340654167049704,0.29673224395342584,6.526,6.75,0.7959210700785867,0.32899622565345543,7.0591,7.5
30,4,8,False,False,0.521505695864598,0.0006155436133059079,5.6984,5.92,0.35269929509561015,0.00024618007257522565,7.4569,7.71
30,4,8,False,True,0.49411477976940493,0.5652579686632777,6.4621,6.41,0.3448354580391576,0.3384273827912386,7.9209,7.96
30,4,8,True,False,0.4843993543602127,0.0005903809272284968,6.4595,6.67,0.49638697913766744,0.0004123026543297185,7.4036,7.56
30,4,8,True,True,0.2720013034169543,0.3116548197567955,6.4957,6.84,0.49502523029915524,0.37641316156336024,7.752,8.04
31,4,8,False,False,0.16027400261737507,0.0006292424528641809,6.6222,6.73,0.5851573018084252,0.00048741477336736866,6.8322,6.63
31,4,8,False,True,0.6514407473321167,0.526184690005977,6.7817,6.74,0.5872625839236888,0.3371193584672827,6.1041,6.51
31,4,8,True,False,0.6649803446824457,0.0009379125240006336,7.686,7.73,0.46231842332353235,0.0005980900455344459,7.5026,7.44
31,4,8,True,True,0.7507032131755342,0.3215181391136939,7.2292,7.47,0.45397556252147614,0.33012997727821203,7.2913,7.32
32,4,8,False,False,0.7424022039722482,0.0002804866091785545,4.9168,5.16,0.21175370816267763,0.0003371008920681503,7.0881,7.13
32,4,8,False,True,0.48776027535036254,0.14303715007729179,6.0793,6.14,0.07817705472053643,0.12682564491509127,6.6843,6.64
32,4,8,True,False,0.30851234169541325,0.00039810977731409016,7.4148,7.66,0.42569638761591266,0.0005350708209411575,7.4912,7.6
32,4,8,True,True,0.6652269759093185,0.3521742136136816,7.3813,7.73,0.694377609589288,0.32735352825319614,7.8646,8.13
33,4,8,False,False,0.4251996811241717,0.00015712070546406606,5.996,6.08,0.5482283251705737,0.0005536126265856221,5.7159,5.19
33,4,8,False,True,0.8006271439922445,0.4168228354079268,5.9427,6.65,0.6725067318851299,0.4242131995005403,5.7583,5.68
33,4,8,True,False,0.655965625799642,0.0005716862566948842,6.1375,6.35,0.4131054929837276,0.00037286380324493093,6.3999,7.02
33,4,8,True,True,0.3295872388702064,0.34049998292246203,6.7465,6.89,0.3716571996050613,0.3341901923128762,6.4867,6.41
34,4,8,False,False,0.4840786988243438,0.00018394931491612132,6.5785,6.82,0.2811467837273477,0.00020943966281557886,4.9368,5.14
34,4,8,False,True,0.6014172128659674,0.4026571704462846,6.6371,6.6,0.6769470785044033,0.5766560832695102,6.2341,6.49
34,4,8,True,False,0.37000022457368775,0.0006474838237259245,6.5491,6.95,0.26803900709536466,0.0005110239629116673,6.1561,6.12
34,4,8,True,True,0.33127209059536344,0.3735920422580103,6.6675,6.62,0.49598264231648,0.37522525083666985,6.1734,6.19
35,4,8,False,False,0.6432148526661806,0.00046432095101858604,6.8929,7.39,0.5289084019211707,0.00042558197527308437,6.7908,6.83
35,4,8,False,True,0.828095682962933,0.43801627498263374,6.9755,6.93,0.5101991803016572,0.33206413944008467,6.3984,6.94
35,4,8,True,False,0.2853750827424249,0.000725921685569867,6.6808,6.46,0.6928528989061249,0.0004257553867129362,7.2387,7.31
35,4,8,True,True,0.6904582740100614,0.39023521903575975,6.6444,6.54,0.6920879129018214,0.33788258074395594,7.0409,7.36
36,4,8,False,False,0.28933633432253836,0.0002082488569308994,7.1677,7.27,0.15788922263846933,0.00043698859190375737,4.8464,4.38
36,4,8,False,True,0.2213342165010645,0.3636875415172735,6.834,7.06,0.49169645754614894,0.40640224104834005,5.3017,5.33
36,4,8,True,False,0.3209059679634575,0.0005401912019449195,8.1536,8.31,0.5237275450310082,0.0005714872229320391,5.6893,6.07
36,4,8,True,True,0.5657537388134156,0.40735598103151405,8.1235,8.48,0.48958182858956717,0.34622266850728045,5.8626,6.11
37,4,8,False,False,0.510288402729205,0.0004106422010274437,5.6035,5.86,0.4635725299914769,0.0001777584275963692,6.7201,6.57
37,4,8,False,True,0.7321055844773519,0.6314382240928225,7.1291,7.06,0.613458093474953,0.5523078435911092,7.0927,7.32
37,4,8,True,False,0.6244558929747044,0.000266018959460843,6.8634,6.97,0.41167109399679946,0.00038817210744870336,7.077,6.99
37,4,8,True,True,0.3803872991277336,0.24518048973768491,6.7089,6.73,0.6761933120163348,0.46708100557372767,7.0375,7.15
38,4,8,False,False,0.4697510402457678,0.0003424390913144116,7.2324,6.88,0.4608523173627611,0.0005974544104213274,5.899,5.93
38,4,8,False,True,0.7538469497880009,0.4911224829308858,6.8558,6.64,0.2248935828331926,0.3400580515289188,6.1966,6.6
38,4,8,True,False,0.2790100347432467,0.0006355197987612392,7.8884,8.13,0.8293558367938427,0.0003193085788813393,6.8943,7.09
38,4,8,True,True,0.46182219727972207,0.36931988342655864,7.2784,7.89,0.6321494799174167,0.2951691414168273,6.5471,6.72
39,4,8,False,False,0.6634653729812101,0.0001617510750601731,5.8555,5.76,0.5782506395471269,0.0005682568553913458,4.6782,4.7
39,4,8,False,True,0.3781934572253087,0.39403341707931167,7.3993,7.63,0.7886354255025345,0.598320586796383,7.4266,7.49
39,4,8,True,False,0.5569961559774395,0.00039055650259670863,7.6982,8.04,0.4908904304540439,0.0005569387065442626,7.4473,7.57
39,4,8,True,True,0.6674180079219798,0.3796435945796632,7.2644,7.38,0.3047361445460414,0.3653970315608337,7.3246,7.56
40,4,8,False,False,0.24679812500734796,0.0002642033046219123,6.3329,6.32,0.5264745579258151,0.0002009421462287487,5.5102,5.43
40,4,8,False,True,0.7438107104139279,0.6971066842487845,7.2235,7.3,0.4886406832482493,0.25565293024663216,6.8355,6.82
40,4,8,True,False,0.6738290695758113,0.000611549498819162,7.4101,7.42,0.5513194984427561,0.0002903273982569771,7.0477,7.44
40,4,8,True,True,0.7068253654145685,0.42863709682245876,7.0991,7.31,0.5742942426872221,0.44165403533759134,7.4536,7.68
41,4,8,False,False,0.5349447595587628,0.0007399586326271285,6.1607,5.99,0.6543563642978703,6.964147458091705e-05,6.2681,6.43
41,4,8,False,True,0.5470846771533306,0.27343640654815976,6.5923,7.12,0.2678371539040635,0.5194615028057642,6.4553,6.68
41,4,8,True,False,0.6327447937070564,0.0007355288692376595,7.6925,7.73,0.685286657741984,0.00045544441115131097,7.0797,7.3
41,4,8,True,True,0.5511131695932068,0.24413613080495977,7.1228,7.22,0.3959169452537744,0.2746063145888107,7.0607,7.43
42,4,8,False,False,0.6147377413791361,0.0001827845306781487,5.4617,5.58,0.6306038876869157,0.00019093140411277583,5.8925,6.15
42,4,8,False,True,0.4969946794375167,0.45481992613631417,7.6267,7.84,0.5169636446669504,0.7248455019808037,6.7798,7.12
42,4,8,True,False,0.5803283441429569,0.0004437810858982089,7.1242,7.2,0.31261975845441037,0.00040266852818026636,7.1818,7.28
42,4,8,True,True,0.7838561459290205,0.3333711901010151,6.9198,7.53,0.7113302949618137,0.27629802382912777,7.4258,7.45
43,4,8,False,False,0.49998446230738036,0.00036808078618953466,6.9846,7.12,0.1436668348412629,5.958140556599385e-05,7.4756,7.33
43,4,8,False,True,0.4657130456666236,0.6178480866464472,7.2418,7.65,0.22218146696039315,0.6596789154873264,7.0984,7.4
43,4,8,True,False,0.2426906198935499,0.0003156058366052323,7.369,7.62,0.4477683744821369,0.0005816392290975135,7.6608,7.64
43,4,8,True,True,0.5604064999896031,0.44757398715744356,7.3224,7.31,0.6109332598674807,0.34894206429164454,7.7989,8.07
44,4,8,False,False,0.6161259113768469,0.0003510875685210078,6.0239,5.89,0.4621536695238186,0.00034090861827843177,6.1079,6.1
44,4,8,False,True,0.4975016307251331,0.44130349408583525,7.1329,7.26,0.5520817116740391,0.6384963857258125,6.8168,6.72
44,4,8,True,False,0.4927090530404218,0.00041714360291328004,8.51,8.64,0.5829629080732086,0.0004952464400436354,6.3191,6.78
44,4,8,True,True,0.41243192494022923,0.2773909123241195,7.1979,7.19,0.6596507208059654,0.309442888629765,6.5197,6.77
45,4,8,False,False,0.6240662832849502,0.0004075632918540501,7.1845,7.23,0.4947349230773139,0.00028402646359026497,6.0676,6.18
45,4,8,False,True,0.5650902762388903,0.4424023671533001,7.133,7.28,0.3545256391757742,0.38492720319947077,7.0734,7.46
45,4,8,True,False,0.2804523318453435,0.0006464814429503465,7.3099,7.21,0.6082339135385597,0.0009678394180264621,7.4688,7.65
45,4,8,True,True,0.5745308667405064,0.38376799142608425,6.5632,7.03,0.5771955300065204,0.3723606356839888,7.2763,7.5
46,4,8,False,False,0.6516095219404954,0.00022045118926716952,6.3351,6.55,0.4668942549487925,0.0002323726862869177,6.7219,6.75
46,4,8,False,True,0.24507104824539158,0.43061221869053007,6.6776,6.96,0.44574980590201185,0.30900105066630656,6.8997,7.16
46,4,8,True,False,0.45610612058331135,0.0005964108639432586,7.2612,7.43,0.22974547808612805,0.00032935358784101393,8.3127,8.34
46,4,8,True,True,0.7319608848035232,0.2797338450676864,7.4842,7.58,0.40063042633729007,0.37686082741137683,7.9364,8.06
47,4,8,False,False,0.3085176785113505,0.0002509961497861586,5.7231,5.96,0.47556680595816714,0.0002882038091373402,5.5366,5.47
47,4,8,False,True,0.49254267601034407,0.42729649053025254,6.8909,6.87,0.5428554272909508,0.5522533240993917,5.785,6.02
47,4,8,True,False,0.35131931744118133,0.000696632952675518,7.2391,7.28,0.6743569398371692,0.0005346502185081934,6.7244,7.02
47,4,8,True,True,0.6257850350901075,0.42683477320428076,6.9294,7.25,0.3550936070874334,0.26305381243072384,6.3972,6.35
48,4,8,False,False,0.5155671349591043,0.00030851067611810146,5.8811,6.06,0.29826501654156845,0.0001416431772899624,5.0268,4.72
48,4,8,False,True,0.44319567132517895,0.4117357848513995,5.9601,6.1,0.0996569058212311,0.20108304138366764,6.7009,7.04
48,4,8,True,False,0.42937293959620526,0.00033780996863596577,7.3252,7.58,0.6017713734788529,0.0005605590312269125,7.2037,7.44
48,4,8,True,True,0.5969044829250654,0.46121127534915424,7.168,7.36,0.4768430438584074,0.35514093524727497,7.2412,7.66
49,4,8,False,False,0.1311863313681918,0.000597520322554216,7.043,7.04,0.5678950637091206,0.00033556186282989576,5.589,5.58
49,4,8,False,True,0.845593766902909,0.5485253159742481,6.9538,6.99,0.8249985754725463,0.5329730906561191,7.0054,7.22
49,4,8,True,False,0.35851475404833055,0.00042490730990169304,7.1422,7.39,0.36675116322956935,0.0004828783729846445,7.1142,7.18
49,4,8,True,True,0.25935302383177933,0.345347798110477,7.1321,7.61,0.6314899104819319,0.48865744498871544,7.5726,7.77
50,4,8,False,False,0.31451963272134953,0.00031660317986365825,6.3743,6.61,0.23141453312742538,0.0004082383640651303,6.2364,6.44
50,4,8,False,True,0.7092478992020851,0.341416536493189,7.8416,7.9,0.47968067359202166,0.360743489710697,7.2189,7.49
50,4,8,True,False,0.6453986254857911,0.0006466785729842465,7.2405,7.56,0.6448799233222187,0.0004806388484817519,8.0204,8.14
